alpha_max,cast_cap,k_shrink,precision,recall
0.84,0.19,10,0.006414473684210526,0.06414473684210527
0.84,0.2,10,0.006414473684210526,0.06414473684210527
0.76,0.3,10,0.006414473684210526,0.06414473684210527
0.77,0.13,3,0.006414473684210526,0.06414473684210527
0.77,0.14,5,0.006414473684210526,0.06414473684210527
0.77,0.15,3,0.006414473684210526,0.06414473684210527
0.77,0.17,5,0.006414473684210526,0.06414473684210527
0.77,0.18,5,0.006414473684210526,0.06414473684210527
0.77,0.19,5,0.006414473684210526,0.06414473684210527
0.88,0.2,10,0.006414473684210526,0.06414473684210527
0.88,0.21,10,0.006414473684210526,0.06414473684210527
0.8,0.11,3,0.006414473684210526,0.06414473684210527
0.8,0.12,3,0.006414473684210526,0.06414473684210527
0.77,0.26,10,0.006414473684210526,0.06414473684210527
0.77,0.27,10,0.006414473684210526,0.06414473684210527
0.77,0.28,10,0.006414473684210526,0.06414473684210527
0.77,0.29,10,0.006414473684210526,0.06414473684210527
0.85,0.19,10,0.006414473684210526,0.06414473684210527
0.85,0.14,3,0.006414473684210526,0.06414473684210527
0.85,0.15,3,0.006414473684210526,0.06414473684210527
0.85,0.16,3,0.006414473684210526,0.06414473684210527
0.85,0.16,5,0.006414473684210526,0.06414473684210527
0.85,0.17,5,0.006414473684210526,0.06414473684210527
0.85,0.18,5,0.006414473684210526,0.06414473684210527
0.85,0.18,10,0.006414473684210526,0.06414473684210527
0.9,0.11,5,0.006414473684210526,0.06414473684210527
0.9,0.13,10,0.006414473684210526,0.06414473684210527
0.9,0.14,10,0.006414473684210526,0.06414473684210527
0.89,0.1,5,0.006414473684210526,0.06414473684210527
0.89,0.11,3,0.006414473684210526,0.06414473684210527
0.89,0.11,5,0.006414473684210526,0.06414473684210527
0.84,0.21,10,0.006414473684210526,0.06414473684210527
0.84,0.22,10,0.006414473684210526,0.06414473684210527
0.79,0.25,10,0.006414473684210526,0.06414473684210527
0.79,0.26,10,0.006414473684210526,0.06414473684210527
0.79,0.27,10,0.006414473684210526,0.06414473684210527
0.78,0.12,3,0.006414473684210526,0.06414473684210527
0.78,0.14,3,0.006414473684210526,0.06414473684210527
0.78,0.16,5,0.006414473684210526,0.06414473684210527
0.78,0.17,5,0.006414473684210526,0.06414473684210527
0.85,0.1,3,0.006414473684210526,0.06414473684210527
0.85,0.1,5,0.006414473684210526,0.06414473684210527
0.85,0.11,3,0.006414473684210526,0.06414473684210527
0.79,0.24,10,0.006414473684210526,0.06414473684210527
0.85,0.12,3,0.006414473684210526,0.06414473684210527
0.85,0.12,5,0.006414473684210526,0.06414473684210527
0.85,0.13,3,0.006414473684210526,0.06414473684210527
0.78,0.25,10,0.006414473684210526,0.06414473684210527
0.78,0.26,10,0.006414473684210526,0.06414473684210527
0.78,0.27,10,0.006414473684210526,0.06414473684210527
0.78,0.28,10,0.006414473684210526,0.06414473684210527
0.85,0.07,3,0.006414473684210526,0.06414473684210527
0.85,0.08,3,0.006414473684210526,0.06414473684210527
0.79,0.11,3,0.006414473684210526,0.06414473684210527
0.79,0.13,3,0.006414473684210526,0.06414473684210527
0.79,0.15,5,0.006414473684210526,0.06414473684210527
0.68,0.22,3,0.006414473684210526,0.06414473684210527
0.68,0.23,3,0.006414473684210526,0.06414473684210527
0.68,0.23,5,0.006414473684210526,0.06414473684210527
0.67,0.24,5,0.006414473684210526,0.06414473684210527
0.67,0.25,3,0.006414473684210526,0.06414473684210527
0.67,0.25,5,0.006414473684210526,0.06414473684210527
0.67,0.26,3,0.006414473684210526,0.06414473684210527
0.67,0.27,3,0.006414473684210526,0.06414473684210527
0.88,0.05,3,0.006414473684210526,0.06414473684210527
0.67,0.27,5,0.00625,0.0625
0.67,0.24,3,0.00625,0.0625
0.67,0.23,5,0.00625,0.0625
0.88,0.06,3,0.00625,0.0625
0.68,0.2,3,0.00625,0.0625
0.68,0.21,3,0.00625,0.0625
0.68,0.21,5,0.00625,0.0625
0.68,0.22,5,0.00625,0.0625
0.68,0.24,3,0.00625,0.0625
0.67,0.2,3,0.00625,0.0625
0.73,0.26,10,0.00625,0.0625
0.73,0.27,10,0.00625,0.0625
0.69,0.21,5,0.00625,0.0625
0.69,0.23,3,0.00625,0.0625
0.69,0.24,5,0.00625,0.0625
0.83,0.07,3,0.00625,0.0625
0.83,0.08,3,0.00625,0.0625
0.89,0.03,3,0.00625,0.0625
0.89,0.04,3,0.00625,0.0625
0.73,0.17,3,0.00625,0.0625
0.73,0.19,5,0.00625,0.0625
0.73,0.2,5,0.00625,0.0625
0.85,0.06,3,0.00625,0.0625
0.85,0.08,5,0.00625,0.0625
0.78,0.21,10,0.00625,0.0625
0.78,0.22,10,0.00625,0.0625
0.83,0.1,5,0.00625,0.0625
0.89,0.17,5,0.00625,0.0625
0.89,0.17,10,0.00625,0.0625
0.69,0.18,3,0.00625,0.0625
0.69,0.19,3,0.00625,0.0625
0.81,0.09,3,0.00625,0.0625
0.81,0.1,3,0.00625,0.0625
0.81,0.11,5,0.00625,0.0625
0.87,0.07,3,0.00625,0.0625
0.64,0.22,3,0.00625,0.0625
0.73,0.15,3,0.00625,0.0625
0.87,0.08,3,0.00625,0.0625
0.87,0.08,5,0.00625,0.0625
0.74,0.14,3,0.00625,0.0625
0.79,0.2,10,0.00625,0.0625
0.79,0.21,10,0.00625,0.0625
0.89,0.07,5,0.00625,0.0625
0.89,0.08,5,0.00625,0.0625
0.89,0.09,5,0.00625,0.0625
0.82,0.21,10,0.00625,0.0625
0.89,0.05,3,0.00625,0.0625
0.9,0.15,5,0.00625,0.0625
0.9,0.16,5,0.00625,0.0625
0.74,0.16,3,0.00625,0.0625
0.74,0.16,5,0.00625,0.0625
0.74,0.18,5,0.00625,0.0625
0.88,0.16,5,0.00625,0.0625
0.88,0.16,10,0.00625,0.0625
0.88,0.17,5,0.00625,0.0625
0.88,0.17,10,0.00625,0.0625
0.87,0.13,10,0.00625,0.0625
0.72,0.27,10,0.00625,0.0625
0.66,0.23,3,0.00625,0.0625
0.78,0.2,10,0.00625,0.0625
0.85,0.09,3,0.00625,0.0625
0.85,0.09,5,0.00625,0.0625
0.66,0.24,5,0.00625,0.0625
0.88,0.08,5,0.00625,0.0625
0.88,0.09,5,0.00625,0.0625
0.89,0.18,10,0.00625,0.0625
0.66,0.28,5,0.00625,0.0625
0.72,0.28,10,0.00625,0.0625
0.64,0.27,3,0.00625,0.0625
0.64,0.27,5,0.00625,0.0625
0.64,0.28,5,0.00625,0.0625
0.64,0.29,5,0.00625,0.0625
0.64,0.3,5,0.00625,0.0625
0.84,0.09,5,0.00625,0.0625
0.84,0.1,5,0.00625,0.0625
0.88,0.14,10,0.00625,0.0625
0.88,0.15,3,0.00625,0.0625
0.74,0.25,10,0.00625,0.0625
0.74,0.26,10,0.00625,0.0625
0.66,0.27,5,0.00625,0.0625
0.78,0.11,3,0.00625,0.0625
0.78,0.12,5,0.00625,0.0625
0.78,0.13,3,0.00625,0.0625
0.78,0.13,5,0.00625,0.0625
0.78,0.14,5,0.00625,0.0625
0.78,0.15,5,0.00625,0.0625
0.69,0.3,10,0.00625,0.0625
0.82,0.17,10,0.00625,0.0625
0.82,0.18,10,0.00625,0.0625
0.66,0.21,3,0.00625,0.0625
0.66,0.22,3,0.00625,0.0625
0.9,0.12,3,0.00625,0.0625
0.87,0.19,10,0.00625,0.0625
0.66,0.25,3,0.00625,0.0625
0.74,0.19,5,0.00625,0.0625
0.63,0.3,5,0.00625,0.0625
0.63,0.28,3,0.00625,0.0625
0.63,0.29,5,0.00625,0.0625
0.74,0.24,10,0.00625,0.0625
0.89,0.14,3,0.00625,0.0625
0.81,0.17,10,0.00625,0.0625
0.81,0.18,10,0.00625,0.0625
0.81,0.19,10,0.00625,0.0625
0.9,0.14,5,0.00625,0.0625
0.85,0.2,10,0.00625,0.0625
0.85,0.21,10,0.00625,0.0625
0.85,0.14,10,0.00625,0.0625
0.85,0.15,10,0.00625,0.0625
0.85,0.17,3,0.00625,0.0625
0.85,0.17,10,0.00625,0.0625
0.7,0.17,3,0.00625,0.0625
0.83,0.16,10,0.00625,0.0625
0.83,0.17,10,0.00625,0.0625
0.89,0.15,10,0.00625,0.0625
0.89,0.16,5,0.00625,0.0625
0.89,0.16,10,0.00625,0.0625
0.86,0.2,10,0.00625,0.0625
0.88,0.14,3,0.00625,0.0625
0.86,0.14,10,0.00625,0.0625
0.86,0.16,3,0.00625,0.0625
0.7,0.2,5,0.00625,0.0625
0.7,0.22,3,0.00625,0.0625
0.7,0.22,5,0.00625,0.0625
0.7,0.23,5,0.00625,0.0625
0.8,0.1,3,0.00625,0.0625
0.9,0.12,10,0.00625,0.0625
0.9,0.13,3,0.00625,0.0625
0.84,0.06,3,0.00625,0.0625
0.84,0.07,3,0.00625,0.0625
0.87,0.09,3,0.00625,0.0625
0.87,0.09,5,0.00625,0.0625
0.89,0.13,3,0.00625,0.0625
0.9,0.05,5,0.00625,0.0625
0.9,0.06,5,0.00625,0.0625
0.86,0.16,10,0.00625,0.0625
0.77,0.15,5,0.00625,0.0625
0.77,0.16,5,0.00625,0.0625
0.77,0.21,10,0.00625,0.0625
0.77,0.22,10,0.00625,0.0625
0.88,0.18,10,0.00625,0.0625
0.88,0.19,10,0.00625,0.0625
0.82,0.08,3,0.00625,0.0625
0.82,0.09,3,0.00625,0.0625
0.7,0.18,3,0.00625,0.0625
0.7,0.2,3,0.00625,0.0625
0.86,0.17,3,0.00625,0.0625
0.86,0.19,10,0.00625,0.0625
0.75,0.23,10,0.00625,0.0625
0.75,0.13,3,0.00625,0.0625
0.75,0.15,5,0.00625,0.0625
0.75,0.17,5,0.00625,0.0625
0.75,0.18,5,0.00625,0.0625
0.7,0.3,10,0.00625,0.0625
0.77,0.11,3,0.00625,0.0625
0.61,0.3,3,0.00625,0.0625
0.77,0.12,3,0.00625,0.0625
0.77,0.13,5,0.00625,0.0625
0.77,0.14,3,0.00625,0.0625
0.8,0.12,5,0.00625,0.0625
0.77,0.23,10,0.00625,0.0625
0.72,0.16,3,0.00625,0.0625
0.72,0.18,3,0.00625,0.0625
0.72,0.2,5,0.00625,0.0625
0.72,0.21,5,0.00625,0.0625
0.89,0.06,5,0.00625,0.0625
0.8,0.18,10,0.00625,0.0625
0.87,0.15,3,0.00625,0.0625
0.87,0.15,10,0.00625,0.0625
0.87,0.16,3,0.00625,0.0625
0.87,0.17,5,0.00625,0.0625
0.87,0.18,10,0.00625,0.0625
0.88,0.07,3,0.00625,0.0625
0.84,0.18,10,0.00625,0.0625
0.7,0.29,10,0.00625,0.0625
0.75,0.24,10,0.00625,0.0625
0.75,0.25,10,0.00625,0.0625
0.62,0.29,3,0.00625,0.0625
0.62,0.3,5,0.00625,0.0625
0.65,0.24,3,0.00625,0.0625
0.65,0.25,5,0.00625,0.0625
0.65,0.26,3,0.00625,0.0625
0.71,0.22,5,0.00625,0.0625
0.65,0.21,3,0.00625,0.0625
0.71,0.28,10,0.00625,0.0625
0.71,0.29,10,0.00625,0.0625
0.86,0.09,3,0.00625,0.0625
0.86,0.09,5,0.00625,0.0625
0.86,0.1,5,0.00625,0.0625
0.89,0.14,10,0.00625,0.0625
0.89,0.15,5,0.00625,0.0625
0.9,0.02,3,0.00625,0.0625
0.71,0.19,3,0.00625,0.0625
0.71,0.19,5,0.00625,0.0625
0.71,0.21,5,0.00625,0.0625
0.65,0.28,5,0.00625,0.0625
0.65,0.29,5,0.00625,0.0625
0.65,0.22,3,0.00625,0.0625
0.86,0.05,3,0.00625,0.0625
0.8,0.13,5,0.00625,0.0625
0.76,0.14,5,0.00625,0.0625
0.76,0.15,3,0.00625,0.0625
0.76,0.16,5,0.00625,0.0625
0.76,0.17,5,0.00625,0.0625
0.76,0.22,10,0.00625,0.0625
0.76,0.23,10,0.00625,0.0625
0.76,0.24,10,0.00625,0.0625
0.88,0.07,5,0.00625,0.0625
0.88,0.08,3,0.00625,0.0625
0.71,0.17,3,0.00625,0.0625
0.9,0.03,3,0.00625,0.0625
0.8,0.19,10,0.00625,0.0625
0.8,0.2,10,0.00625,0.0625
0.84,0.15,10,0.00625,0.0625
0.84,0.16,10,0.00625,0.0625
0.76,0.12,3,0.00625,0.0625
0.86,0.06,3,0.00625,0.0625
0.86,0.07,5,0.00625,0.0625
0.86,0.08,3,0.00625,0.0625
0.86,0.08,5,0.00625,0.0625
0.79,0.11,5,0.00625,0.0625
0.79,0.12,3,0.00625,0.0625
0.79,0.13,5,0.00625,0.0625
0.79,0.14,5,0.00625,0.0625
0.79,0.19,10,0.00625,0.0625
0.68,0.19,3,0.00625,0.0625
0.87,0.05,3,0.00625,0.0625
0.67,0.26,5,0.00625,0.0625
0.67,0.21,3,0.00625,0.0625
0.67,0.22,3,0.00625,0.0625
0.67,0.22,5,0.00625,0.0625
0.68,0.25,5,0.00625,0.0625
0.68,0.26,5,0.00625,0.0625
0.88,0.04,3,0.00625,0.0625
0.68,0.18,5,0.0060855263157894735,0.06085526315789474
0.67,0.27,10,0.0060855263157894735,0.06085526315789474
0.88,0.03,3,0.0060855263157894735,0.06085526315789474
0.67,0.21,5,0.0060855263157894735,0.06085526315789474
0.81,0.08,5,0.0060855263157894735,0.06085526315789474
0.81,0.08,3,0.0060855263157894735,0.06085526315789474
0.87,0.04,3,0.0060855263157894735,0.06085526315789474
0.87,0.02,3,0.0060855263157894735,0.06085526315789474
0.68,0.19,5,0.0060855263157894735,0.06085526315789474
0.68,0.27,10,0.0060855263157894735,0.06085526315789474
0.68,0.26,10,0.0060855263157894735,0.06085526315789474
0.69,0.17,3,0.0060855263157894735,0.06085526315789474
0.79,0.16,10,0.0060855263157894735,0.06085526315789474
0.79,0.15,10,0.0060855263157894735,0.06085526315789474
0.79,0.14,10,0.0060855263157894735,0.06085526315789474
0.79,0.12,5,0.0060855263157894735,0.06085526315789474
0.79,0.1,5,0.0060855263157894735,0.06085526315789474
0.79,0.1,3,0.0060855263157894735,0.06085526315789474
0.76,0.12,5,0.0060855263157894735,0.06085526315789474
0.76,0.11,3,0.0060855263157894735,0.06085526315789474
0.84,0.14,10,0.0060855263157894735,0.06085526315789474
0.8,0.22,10,0.0060855263157894735,0.06085526315789474
0.8,0.21,10,0.0060855263157894735,0.06085526315789474
0.65,0.22,5,0.0060855263157894735,0.06085526315789474
0.89,0.05,5,0.0060855263157894735,0.06085526315789474
0.76,0.13,5,0.0060855263157894735,0.06085526315789474
0.8,0.13,10,0.0060855263157894735,0.06085526315789474
0.76,0.26,10,0.0060855263157894735,0.06085526315789474
0.76,0.25,10,0.0060855263157894735,0.06085526315789474
0.71,0.15,5,0.0060855263157894735,0.06085526315789474
0.71,0.15,3,0.0060855263157894735,0.06085526315789474
0.71,0.14,5,0.0060855263157894735,0.06085526315789474
0.71,0.14,3,0.0060855263157894735,0.06085526315789474
0.86,0.04,5,0.0060855263157894735,0.06085526315789474
0.86,0.04,3,0.0060855263157894735,0.06085526315789474
0.89,0.14,5,0.0060855263157894735,0.06085526315789474
0.71,0.18,5,0.0060855263157894735,0.06085526315789474
0.71,0.17,5,0.0060855263157894735,0.06085526315789474
0.86,0.03,3,0.0060855263157894735,0.06085526315789474
0.71,0.27,10,0.0060855263157894735,0.06085526315789474
0.65,0.2,3,0.0060855263157894735,0.06085526315789474
0.71,0.25,10,0.0060855263157894735,0.06085526315789474
0.71,0.24,10,0.0060855263157894735,0.06085526315789474
0.65,0.24,5,0.0060855263157894735,0.06085526315789474
0.65,0.23,3,0.0060855263157894735,0.06085526315789474
0.71,0.3,10,0.0060855263157894735,0.06085526315789474
0.75,0.27,10,0.0060855263157894735,0.06085526315789474
0.75,0.26,10,0.0060855263157894735,0.06085526315789474
0.62,0.26,5,0.0060855263157894735,0.06085526315789474
0.62,0.26,3,0.0060855263157894735,0.06085526315789474
0.62,0.25,3,0.0060855263157894735,0.06085526315789474
0.62,0.24,3,0.0060855263157894735,0.06085526315789474
0.62,0.29,5,0.0060855263157894735,0.06085526315789474
0.7,0.28,10,0.0060855263157894735,0.06085526315789474
0.82,0.12,10,0.0060855263157894735,0.06085526315789474
0.82,0.1,5,0.0060855263157894735,0.06085526315789474
0.84,0.17,10,0.0060855263157894735,0.06085526315789474
0.8,0.15,10,0.0060855263157894735,0.06085526315789474
0.8,0.14,10,0.0060855263157894735,0.06085526315789474
0.71,0.16,5,0.0060855263157894735,0.06085526315789474
0.71,0.16,3,0.0060855263157894735,0.06085526315789474
0.86,0.13,10,0.0060855263157894735,0.06085526315789474
0.86,0.12,10,0.0060855263157894735,0.06085526315789474
0.9,0.04,10,0.0060855263157894735,0.06085526315789474
0.9,0.04,5,0.0060855263157894735,0.06085526315789474
0.9,0.03,10,0.0060855263157894735,0.06085526315789474
0.72,0.17,5,0.0060855263157894735,0.06085526315789474
0.72,0.16,5,0.0060855263157894735,0.06085526315789474
0.72,0.15,5,0.0060855263157894735,0.06085526315789474
0.72,0.15,3,0.0060855263157894735,0.06085526315789474
0.72,0.14,5,0.0060855263157894735,0.06085526315789474
0.77,0.25,10,0.0060855263157894735,0.06085526315789474
0.77,0.24,10,0.0060855263157894735,0.06085526315789474
0.71,0.13,3,0.0060855263157894735,0.06085526315789474
0.77,0.12,5,0.0060855263157894735,0.06085526315789474
0.61,0.27,5,0.0060855263157894735,0.06085526315789474
0.61,0.26,3,0.0060855263157894735,0.06085526315789474
0.61,0.25,3,0.0060855263157894735,0.06085526315789474
0.77,0.11,5,0.0060855263157894735,0.06085526315789474
0.72,0.14,3,0.0060855263157894735,0.06085526315789474
0.72,0.13,5,0.0060855263157894735,0.06085526315789474
0.72,0.13,3,0.0060855263157894735,0.06085526315789474
0.72,0.12,3,0.0060855263157894735,0.06085526315789474
0.75,0.14,5,0.0060855263157894735,0.06085526315789474
0.75,0.13,5,0.0060855263157894735,0.06085526315789474
0.75,0.12,5,0.0060855263157894735,0.06085526315789474
0.75,0.12,3,0.0060855263157894735,0.06085526315789474
0.75,0.11,3,0.0060855263157894735,0.06085526315789474
0.7,0.19,5,0.0060855263157894735,0.06085526315789474
0.7,0.18,5,0.0060855263157894735,0.06085526315789474
0.82,0.08,5,0.0060855263157894735,0.06085526315789474
0.82,0.07,5,0.0060855263157894735,0.06085526315789474
0.82,0.05,3,0.0060855263157894735,0.06085526315789474
0.77,0.16,10,0.0060855263157894735,0.06085526315789474
0.9,0.05,10,0.0060855263157894735,0.06085526315789474
0.89,0.13,10,0.0060855263157894735,0.06085526315789474
0.89,0.12,3,0.0060855263157894735,0.06085526315789474
0.9,0.01,3,0.0060855263157894735,0.06085526315789474
0.87,0.11,10,0.0060855263157894735,0.06085526315789474
0.72,0.26,10,0.0060855263157894735,0.06085526315789474
0.72,0.24,10,0.0060855263157894735,0.06085526315789474
0.84,0.06,5,0.0060855263157894735,0.06085526315789474
0.9,0.13,5,0.0060855263157894735,0.06085526315789474
0.9,0.12,5,0.0060855263157894735,0.06085526315789474
0.8,0.11,5,0.0060855263157894735,0.06085526315789474
0.8,0.1,5,0.0060855263157894735,0.06085526315789474
0.8,0.09,5,0.0060855263157894735,0.06085526315789474
0.8,0.09,3,0.0060855263157894735,0.06085526315789474
0.8,0.08,3,0.0060855263157894735,0.06085526315789474
0.7,0.26,10,0.0060855263157894735,0.06085526315789474
0.7,0.25,10,0.0060855263157894735,0.06085526315789474
0.86,0.15,10,0.0060855263157894735,0.06085526315789474
0.75,0.21,10,0.0060855263157894735,0.06085526315789474
0.88,0.13,10,0.0060855263157894735,0.06085526315789474
0.88,0.12,10,0.0060855263157894735,0.06085526315789474
0.63,0.24,3,0.0060855263157894735,0.06085526315789474
0.87,0.12,10,0.0060855263157894735,0.06085526315789474
0.84,0.05,3,0.0060855263157894735,0.06085526315789474
0.81,0.21,10,0.0060855263157894735,0.06085526315789474
0.81,0.2,10,0.0060855263157894735,0.06085526315789474
0.83,0.18,10,0.0060855263157894735,0.06085526315789474
0.82,0.16,10,0.0060855263157894735,0.06085526315789474
0.7,0.17,5,0.0060855263157894735,0.06085526315789474
0.7,0.16,5,0.0060855263157894735,0.06085526315789474
0.7,0.16,3,0.0060855263157894735,0.06085526315789474
0.85,0.16,10,0.0060855263157894735,0.06085526315789474
0.74,0.22,10,0.0060855263157894735,0.06085526315789474
0.63,0.28,5,0.0060855263157894735,0.06085526315789474
0.63,0.26,5,0.0060855263157894735,0.06085526315789474
0.63,0.25,5,0.0060855263157894735,0.06085526315789474
0.63,0.25,3,0.0060855263157894735,0.06085526315789474
0.74,0.28,10,0.0060855263157894735,0.06085526315789474
0.74,0.27,10,0.0060855263157894735,0.06085526315789474
0.88,0.11,10,0.0060855263157894735,0.06085526315789474
0.88,0.1,3,0.0060855263157894735,0.06085526315789474
0.9,0.11,10,0.0060855263157894735,0.06085526315789474
0.9,0.11,3,0.0060855263157894735,0.06085526315789474
0.9,0.1,5,0.0060855263157894735,0.06085526315789474
0.66,0.21,5,0.0060855263157894735,0.06085526315789474
0.66,0.2,3,0.0060855263157894735,0.06085526315789474
0.66,0.19,3,0.0060855263157894735,0.06085526315789474
0.83,0.19,10,0.0060855263157894735,0.06085526315789474
0.69,0.29,10,0.0060855263157894735,0.06085526315789474
0.83,0.15,10,0.0060855263157894735,0.06085526315789474
0.83,0.12,10,0.0060855263157894735,0.06085526315789474
0.78,0.11,5,0.0060855263157894735,0.06085526315789474
0.78,0.1,3,0.0060855263157894735,0.06085526315789474
0.82,0.13,10,0.0060855263157894735,0.06085526315789474
0.7,0.15,3,0.0060855263157894735,0.06085526315789474
0.7,0.14,3,0.0060855263157894735,0.06085526315789474
0.73,0.12,5,0.0060855263157894735,0.06085526315789474
0.73,0.12,3,0.0060855263157894735,0.06085526315789474
0.72,0.3,10,0.0060855263157894735,0.06085526315789474
0.72,0.29,10,0.0060855263157894735,0.06085526315789474
0.69,0.27,10,0.0060855263157894735,0.06085526315789474
0.69,0.26,10,0.0060855263157894735,0.06085526315789474
0.6,0.27,3,0.0060855263157894735,0.06085526315789474
0.78,0.16,10,0.0060855263157894735,0.06085526315789474
0.78,0.15,10,0.0060855263157894735,0.06085526315789474
0.66,0.23,5,0.0060855263157894735,0.06085526315789474
0.66,0.22,5,0.0060855263157894735,0.06085526315789474
0.87,0.14,10,0.0060855263157894735,0.06085526315789474
0.63,0.23,3,0.0060855263157894735,0.06085526315789474
0.74,0.15,5,0.0060855263157894735,0.06085526315789474
0.9,0.17,10,0.0060855263157894735,0.06085526315789474
0.74,0.14,5,0.0060855263157894735,0.06085526315789474
0.85,0.05,5,0.0060855263157894735,0.06085526315789474
0.85,0.05,3,0.0060855263157894735,0.06085526315789474
0.85,0.04,3,0.0060855263157894735,0.06085526315789474
0.83,0.11,10,0.0060855263157894735,0.06085526315789474
0.59,0.28,3,0.0060855263157894735,0.06085526315789474
0.79,0.23,10,0.0060855263157894735,0.06085526315789474
0.79,0.22,10,0.0060855263157894735,0.06085526315789474
0.82,0.2,10,0.0060855263157894735,0.06085526315789474
0.82,0.19,10,0.0060855263157894735,0.06085526315789474
0.74,0.13,5,0.0060855263157894735,0.06085526315789474
0.81,0.07,3,0.0060855263157894735,0.06085526315789474
0.84,0.11,10,0.0060855263157894735,0.06085526315789474
0.73,0.25,10,0.0060855263157894735,0.06085526315789474
0.73,0.16,5,0.0060855263157894735,0.06085526315789474
0.73,0.15,5,0.0060855263157894735,0.06085526315789474
0.73,0.14,5,0.0060855263157894735,0.06085526315789474
0.73,0.14,3,0.0060855263157894735,0.06085526315789474
0.73,0.13,5,0.0060855263157894735,0.06085526315789474
0.64,0.25,5,0.0060855263157894735,0.06085526315789474
0.64,0.25,3,0.0060855263157894735,0.06085526315789474
0.64,0.24,5,0.0060855263157894735,0.06085526315789474
0.64,0.24,3,0.0060855263157894735,0.06085526315789474
0.64,0.23,3,0.0060855263157894735,0.06085526315789474
0.73,0.13,3,0.0060855263157894735,0.06085526315789474
0.87,0.07,5,0.0060855263157894735,0.06085526315789474
0.81,0.14,10,0.0060855263157894735,0.06085526315789474
0.81,0.13,10,0.0060855263157894735,0.06085526315789474
0.81,0.12,10,0.0060855263157894735,0.06085526315789474
0.81,0.09,5,0.0060855263157894735,0.06085526315789474
0.74,0.13,3,0.0060855263157894735,0.06085526315789474
0.74,0.12,5,0.0060855263157894735,0.06085526315789474
0.74,0.12,3,0.0060855263157894735,0.06085526315789474
0.69,0.18,5,0.0060855263157894735,0.06085526315789474
0.69,0.17,5,0.0060855263157894735,0.06085526315789474
0.89,0.02,3,0.0060855263157894735,0.06085526315789474
0.78,0.24,10,0.0060855263157894735,0.06085526315789474
0.78,0.23,10,0.0060855263157894735,0.06085526315789474
0.85,0.13,10,0.0060855263157894735,0.06085526315789474
0.79,0.09,3,0.0060855263157894735,0.06085526315789474
0.73,0.23,10,0.0060855263157894735,0.06085526315789474
0.83,0.07,5,0.0060855263157894735,0.06085526315789474
0.83,0.06,5,0.0060855263157894735,0.06085526315789474
0.83,0.06,3,0.0060855263157894735,0.06085526315789474
0.69,0.2,5,0.0060855263157894735,0.06085526315789474
0.69,0.19,5,0.0060855263157894735,0.06085526315789474
0.73,0.29,10,0.0060855263157894735,0.06085526315789474
0.73,0.28,10,0.0060855263157894735,0.06085526315789474
0.88,0.06,5,0.0060855263157894735,0.06085526315789474
0.67,0.2,5,0.0060855263157894735,0.06085526315789474
0.67,0.19,5,0.0060855263157894735,0.06085526315789474
0.67,0.19,3,0.0060855263157894735,0.06085526315789474
0.67,0.18,3,0.0060855263157894735,0.06085526315789474
0.68,0.2,5,0.0060855263157894735,0.06085526315789474
0.69,0.16,3,0.0060855263157894735,0.06085526315789474
0.68,0.3,10,0.0060855263157894735,0.06085526315789474
0.68,0.18,3,0.0060855263157894735,0.06085526315789474
0.68,0.17,3,0.0060855263157894735,0.06085526315789474
0.88,0.05,10,0.0059210526315789476,0.05921052631578947
0.85,0.02,3,0.0059210526315789476,0.05921052631578947
0.85,0.01,3,0.0059210526315789476,0.05921052631578947
0.83,0.02,5,0.0059210526315789476,0.05921052631578947
0.83,0.02,3,0.0059210526315789476,0.05921052631578947
0.83,0.01,5,0.0059210526315789476,0.05921052631578947
0.83,0.01,3,0.0059210526315789476,0.05921052631578947
0.88,0.0,5,0.0059210526315789476,0.05921052631578947
0.88,0.01,3,0.0059210526315789476,0.05921052631578947
0.88,0.01,5,0.0059210526315789476,0.05921052631578947
0.79,0.09,5,0.0059210526315789476,0.05921052631578947
0.79,0.13,10,0.0059210526315789476,0.05921052631578947
0.79,0.17,10,0.0059210526315789476,0.05921052631578947
0.85,0.0,3,0.0059210526315789476,0.05921052631578947
0.85,0.0,5,0.0059210526315789476,0.05921052631578947
0.88,0.02,3,0.0059210526315789476,0.05921052631578947
0.89,0.04,5,0.0059210526315789476,0.05921052631578947
0.89,0.04,10,0.0059210526315789476,0.05921052631578947
0.85,0.04,5,0.0059210526315789476,0.05921052631578947
0.85,0.06,5,0.0059210526315789476,0.05921052631578947
0.85,0.07,5,0.0059210526315789476,0.05921052631578947
0.79,0.08,3,0.0059210526315789476,0.05921052631578947
0.79,0.08,5,0.0059210526315789476,0.05921052631578947
0.81,0.05,3,0.0059210526315789476,0.05921052631578947
0.81,0.05,5,0.0059210526315789476,0.05921052631578947
0.81,0.06,3,0.0059210526315789476,0.05921052631578947
0.81,0.06,5,0.0059210526315789476,0.05921052631578947
0.87,0.01,5,0.0059210526315789476,0.05921052631578947
0.87,0.0,3,0.0059210526315789476,0.05921052631578947
0.87,0.0,5,0.0059210526315789476,0.05921052631578947
0.64,0.21,3,0.0059210526315789476,0.05921052631578947
0.64,0.22,5,0.0059210526315789476,0.05921052631578947
0.64,0.23,5,0.0059210526315789476,0.05921052631578947
0.87,0.08,10,0.0059210526315789476,0.05921052631578947
0.74,0.09,3,0.0059210526315789476,0.05921052631578947
